"interview_id","candidate_id","req_id","interview_date","interview_type","interviewer_role","skill_focus","interview_score","recommendation"
"I4536","C3790","R1111","2024-09-07","Video Call","Ops Director","Personality","3.3","Neutral"
"I4537","C4072","R1133","2024-12-17","Video Call","Recruiter","Technical Skills","2.9","Hire"
"I4538","C4342","R1065","2024-06-09","Phone","HR Director","Communication","3.9","Hire"
"I4539","C4306","R1024","2024-05-19","Phone","Marketing Manager","Communication","4.2","Strong Hire"
"I4540","C4094","R1023","2024-08-25","Video Call","Marketing Manager","Adaptability","2.7","Neutral"
"I4541","C4662","R1040","2024-02-20","In Person","Marketing Manager","Personality","3.5","Hire"
"I4542","C3646","R1085","2024-07-09","In Person","Engineering Lead","Teamwork","3.7","Neutral"
"I4543","C3940","R1136","2024-10-14","In Person","Marketing Manager","Adaptability","3.7","Neutral"
"I4544","C3445","R1123","2024-06-13","Phone","Ops Director","Adaptability","4","Neutral"
"I4545","C2757","R1135","2024-08-27","Phone","Engineering Lead","Personality","3.8","Neutral"
"I4546","C3476","R1001","2024-07-31","Video Call","HR Director","Technical Skills","2.7","Neutral"
"I4547","C4487","R1021","2024-03-12","Phone","HR Director","Adaptability","2.6","Neutral"
"I4548","C3250","R1092","2024-05-06","Video Call","HR Director","Communication","4.5","Strong Hire"
"I4549","C2227","R1123","2024-02-25","Phone","Ops Director","Problem Solving","3.1","Strong Hire"
"I4550","C2458","R1026","2024-09-24","In Person","Recruiter","Personality","3.8","Neutral"
"I4551","C4040","R1122","2024-02-08","Video Call","HR Director","Personality","3.9","Strong Hire"
"I4552","C3132","R1129","2024-02-07","Phone","Ops Director","Personality","3.6","Hire"
"I4553","C3855","R1128","2024-07-22","In Person","Ops Director","Teamwork","4.1","Neutral"
"I4554","C3737","R1067","2024-02-04","In Person","HR Director","Adaptability","4.3","Neutral"
"I4555","C3900","R1076","2024-03-07","In Person","Engineering Lead","Technical Skills","4","Strong Hire"
"I4556","C3080","R1077","2024-03-11","Video Call","Marketing Manager","Teamwork","4","Neutral"
"I4557","C3767","R1114","2024-02-16","In Person","Recruiter","Problem Solving","3","Neutral"
"I4558","C2016","R1020","2024-04-06","Phone","Recruiter","Teamwork","4.6","Hire"
"I4559","C4211","R1097","2024-10-19","In Person","HR Director","Communication","4.4","Neutral"
"I4560","C2169","R1011","2024-12-18","In Person","Engineering Lead","Communication","4.5","Neutral"
"I4561","C2749","R1066","2024-12-13","Phone","Recruiter","Personality","3.5","Hire"
"I4562","C3445","R1123","2024-12-10","Phone","Engineering Lead","Teamwork","3.5","Neutral"
"I4563","C4205","R1075","2024-12-10","Phone","Recruiter","Technical Skills","3.3","Neutral"
"I4564","C3120","R1027","2024-09-06","Phone","HR Director","Problem Solving","3","Neutral"
"I4565","C3146","R1052","2024-01-13","Video Call","Ops Director","Teamwork","4.9","Strong Hire"
"I4566","C2572","R1071","2024-09-04","Video Call","Recruiter","Adaptability","2.7","Strong Hire"
"I4567","C2394","R1111","2024-08-31","In Person","HR Director","Teamwork","4.8","Hire"
"I4568","C4578","R1100","2024-08-12","In Person","Marketing Manager","Personality","3.1","Neutral"
"I4569","C2521","R1129","2024-08-27","Video Call","Marketing Manager","Personality","3.3","Strong Hire"
"I4570","C2398","R1145","2024-10-22","Phone","Marketing Manager","Technical Skills","4.7","Hire"
"I4571","C2522","R1056","2024-01-31","In Person","HR Director","Teamwork","4.6","Strong Hire"
"I4572","C4628","R1089","2024-08-29","Phone","Engineering Lead","Teamwork","3.9","Neutral"
"I4573","C4534","R1078","2024-03-08","In Person","Ops Director","Personality","3.7","Hire"
"I4574","C4469","R1098","2024-11-02","In Person","HR Director","Technical Skills","2.9","Neutral"
"I4575","C2992","R1005","2024-02-15","In Person","Engineering Lead","Teamwork","4.9","Hire"
"I4576","C3726","R1116","2024-01-24","In Person","HR Director","Adaptability","4.6","Neutral"
"I4577","C2015","R1106","2024-05-28","In Person","Engineering Lead","Leadership","4.7","Neutral"
"I4578","C3028","R1066","2024-11-19","Phone","Ops Director","Problem Solving","3.1","Hire"
"I4579","C2230","R1112","2024-11-17","Video Call","HR Director","Leadership","3.3","Neutral"
"I4580","C4077","R1143","2024-01-21","Video Call","Marketing Manager","Technical Skills","3","Neutral"
"I4581","C2058","R1094","2024-08-16","Phone","Recruiter","Communication","3.4","Neutral"
"I4582","C3354","R1081","2024-11-30","Video Call","Engineering Lead","Technical Skills","2.9","Neutral"
"I4583","C2113","R1073","2024-06-30","Phone","Engineering Lead","Teamwork","3.1","Neutral"
"I4584","C4656","R1032","2024-06-19","In Person","Ops Director","Adaptability","3.3","Neutral"
"I4585","C2495","R1031","2024-09-12","Video Call","Marketing Manager","Personality","4.5","Neutral"
"I4586","C3621","R1013","2024-01-22","In Person","Engineering Lead","Problem Solving","3.3","Neutral"
"I4587","C4623","R1108","2024-09-21","Phone","Marketing Manager","Communication","3.9","Neutral"
"I4588","C3049","R1024","2024-02-17","In Person","Recruiter","Problem Solving","3","Hire"
"I4589","C4999","R1075","2024-11-24","Video Call","Engineering Lead","Problem Solving","4.6","Hire"
"I4590","C2534","R1004","2024-06-06","Phone","Marketing Manager","Technical Skills","2.7","Hire"
"I4591","C2876","R1094","2024-04-01","Phone","Ops Director","Technical Skills","3.1","Neutral"
"I4592","C4418","R1014","2024-12-09","In Person","Recruiter","Problem Solving","3.4","Hire"
"I4593","C2779","R1097","2024-03-09","In Person","HR Director","Technical Skills","4.3","Neutral"
"I4594","C4281","R1112","2024-10-02","Video Call","Marketing Manager","Teamwork","3","Strong Hire"
"I4595","C2870","R1036","2024-06-08","In Person","Marketing Manager","Leadership","2.6","Neutral"
"I4596","C3242","R1130","2024-12-16","Video Call","Marketing Manager","Problem Solving","4.2","Hire"
"I4597","C2019","R1001","2024-09-28","In Person","HR Director","Problem Solving","4.7","Neutral"
"I4598","C3339","R1144","2024-10-16","Video Call","Engineering Lead","Communication","4.5","Neutral"
"I4599","C2599","R1130","2024-10-03","Phone","Engineering Lead","Teamwork","3.7","Neutral"
"I4600","C4939","R1004","2024-05-09","In Person","Marketing Manager","Teamwork","3.7","Hire"
"I4601","C4613","R1065","2024-02-14","Video Call","Marketing Manager","Technical Skills","3.4","Neutral"
"I4602","C4239","R1053","2024-05-19","Phone","Ops Director","Communication","4.4","Neutral"
"I4603","C3026","R1062","2024-08-01","In Person","Recruiter","Teamwork","2.7","Neutral"
"I4604","C2355","R1126","2024-10-05","Phone","Engineering Lead","Adaptability","4.2","Hire"
"I4605","C3014","R1088","2024-03-10","In Person","Recruiter","Problem Solving","3.2","Neutral"
"I4606","C4643","R1110","2024-01-15","Phone","Marketing Manager","Teamwork","2.7","Hire"
"I4607","C2314","R1002","2024-10-23","Video Call","Recruiter","Communication","2.5","Hire"
"I4608","C2407","R1022","2024-12-13","Video Call","HR Director","Communication","4.5","Neutral"
"I4609","C2272","R1000","2024-03-03","Video Call","Ops Director","Technical Skills","3.7","Hire"
"I4610","C4249","R1143","2024-05-05","In Person","Marketing Manager","Technical Skills","3","Neutral"
"I4611","C2400","R1124","2024-12-01","In Person","Marketing Manager","Leadership","2.5","Strong Hire"
"I4612","C4383","R1016","2024-05-30","In Person","Marketing Manager","Adaptability","4.6","Hire"
"I4613","C3265","R1086","2024-05-25","In Person","Engineering Lead","Adaptability","2.8","Strong Hire"
"I4614","C4944","R1048","2024-01-06","Video Call","Marketing Manager","Technical Skills","4.9","Strong Hire"
"I4615","C2546","R1124","2024-10-06","Video Call","Ops Director","Technical Skills","2.6","Hire"
"I4616","C4978","R1070","2024-01-13","Phone","Ops Director","Communication","2.9","Neutral"
"I4617","C3534","R1043","2024-04-05","In Person","HR Director","Teamwork","3.9","Hire"
"I4618","C4913","R1032","2024-02-27","Video Call","HR Director","Communication","4.7","Strong Hire"
"I4619","C2404","R1077","2024-07-16","Video Call","Ops Director","Teamwork","2.9","Hire"
"I4620","C4023","R1141","2024-08-27","In Person","Recruiter","Leadership","3.8","Strong Hire"
"I4621","C4199","R1018","2024-05-11","Video Call","Ops Director","Communication","2.7","Hire"
"I4622","C2693","R1081","2024-09-04","Video Call","HR Director","Communication","2.6","Neutral"
"I4623","C4808","R1019","2024-11-07","Video Call","Recruiter","Teamwork","3.4","Hire"
"I4624","C4137","R1098","2024-09-27","Video Call","Recruiter","Technical Skills","3.3","Neutral"
"I4625","C3062","R1074","2024-09-15","In Person","HR Director","Leadership","3.6","Hire"
"I4626","C3026","R1062","2024-11-29","Video Call","Ops Director","Technical Skills","3.9","Hire"
"I4627","C3841","R1133","2024-09-11","Video Call","Engineering Lead","Personality","3.3","Strong Hire"
"I4628","C2669","R1099","2024-12-19","Video Call","Marketing Manager","Communication","3.9","Strong Hire"
"I4629","C4241","R1132","2024-05-10","Phone","Recruiter","Technical Skills","4.4","Strong Hire"
"I4630","C2113","R1073","2024-01-22","Video Call","Marketing Manager","Technical Skills","3.4","Hire"
"I4631","C3643","R1109","2024-02-15","Video Call","Recruiter","Teamwork","4.6","Neutral"
"I4632","C3887","R1060","2024-11-18","Phone","Engineering Lead","Adaptability","3.9","Neutral"
"I4633","C4692","R1069","2024-05-06","Phone","Engineering Lead","Leadership","3.3","Neutral"
"I4634","C4221","R1023","2024-12-23","In Person","Ops Director","Technical Skills","5","Neutral"
"I4635","C3666","R1062","2024-05-17","Video Call","Marketing Manager","Leadership","4","Neutral"
"I4636","C4312","R1098","2024-06-05","Video Call","Recruiter","Technical Skills","4.5","Neutral"
"I4637","C3356","R1013","2024-12-26","Phone","Marketing Manager","Communication","4.2","Strong Hire"
"I4638","C3433","R1127","2024-03-17","Phone","Marketing Manager","Leadership","4.1","Neutral"
"I4639","C2242","R1061","2024-07-03","In Person","Ops Director","Problem Solving","3.8","Neutral"
"I4640","C4903","R1052","2024-12-16","In Person","HR Director","Communication","3","Neutral"
"I4641","C4568","R1142","2024-04-10","Phone","Engineering Lead","Adaptability","3.9","Neutral"
"I4642","C4924","R1149","2024-10-26","In Person","Marketing Manager","Problem Solving","3.2","Neutral"
"I4643","C4282","R1053","2024-07-26","Phone","Marketing Manager","Communication","4","Neutral"
"I4644","C2680","R1120","2024-07-18","Phone","HR Director","Adaptability","4.6","Neutral"
"I4645","C4583","R1006","2024-05-14","Phone","Recruiter","Leadership","3.1","Strong Hire"
"I4646","C4830","R1095","2024-07-31","Phone","Engineering Lead","Teamwork","3.1","Neutral"
"I4647","C2867","R1121","2024-05-25","Video Call","Ops Director","Communication","3","Neutral"
"I4648","C3130","R1020","2024-02-13","Video Call","Engineering Lead","Teamwork","3","Neutral"
"I4649","C2317","R1104","2024-11-24","Phone","Engineering Lead","Problem Solving","3.2","Neutral"
"I4650","C3183","R1108","2024-02-08","Phone","Ops Director","Communication","3.4","Strong Hire"
"I4651","C2661","R1034","2024-12-04","In Person","Recruiter","Personality","4.1","Hire"
"I4652","C3586","R1027","2024-04-19","Video Call","Ops Director","Communication","3.6","Hire"
"I4653","C4669","R1125","2024-06-10","In Person","Engineering Lead","Personality","4.6","Strong Hire"
"I4654","C2488","R1093","2024-01-25","Video Call","Recruiter","Adaptability","3.7","Hire"
"I4655","C3391","R1002","2024-03-12","Video Call","Engineering Lead","Teamwork","5","Strong Hire"
"I4656","C3028","R1066","2024-01-25","Video Call","HR Director","Problem Solving","4.8","Neutral"
"I4657","C4603","R1116","2024-01-14","Phone","Marketing Manager","Leadership","4.3","Neutral"
"I4658","C3546","R1140","2024-09-22","In Person","HR Director","Personality","4.7","Hire"
"I4659","C4011","R1056","2024-02-12","In Person","Marketing Manager","Technical Skills","2.7","Neutral"
"I4660","C3433","R1127","2024-07-31","In Person","Recruiter","Communication","2.5","Hire"
"I4661","C2180","R1110","2024-11-23","Phone","Recruiter","Leadership","3.9","Neutral"
"I4662","C2547","R1060","2024-07-09","Phone","Recruiter","Technical Skills","4.4","Neutral"
"I4663","C2150","R1102","2024-05-26","Video Call","Marketing Manager","Problem Solving","2.9","Strong Hire"
"I4664","C2347","R1124","2024-03-27","Video Call","HR Director","Leadership","4.1","Hire"
"I4665","C3010","R1021","2024-08-21","In Person","Recruiter","Problem Solving","2.9","Neutral"
"I4666","C3325","R1110","2024-01-15","In Person","Marketing Manager","Adaptability","4.3","Hire"
"I4667","C3392","R1028","2024-08-28","Video Call","Marketing Manager","Teamwork","3.5","Neutral"
"I4668","C3277","R1029","2024-01-03","In Person","Recruiter","Problem Solving","4","Strong Hire"
"I4669","C3149","R1037","2024-10-09","Phone","HR Director","Adaptability","4.4","Hire"
"I4670","C4591","R1005","2024-07-20","Video Call","Marketing Manager","Adaptability","3","Neutral"
"I4671","C2070","R1103","2024-07-18","Video Call","Recruiter","Technical Skills","2.7","Neutral"
"I4672","C2676","R1059","2024-05-22","In Person","Marketing Manager","Adaptability","4.8","Strong Hire"
"I4673","C3414","R1012","2024-06-21","In Person","Recruiter","Adaptability","3.3","Neutral"
"I4674","C2645","R1031","2024-12-15","Video Call","Marketing Manager","Adaptability","2.6","Neutral"
"I4675","C3484","R1048","2024-06-18","Video Call","HR Director","Adaptability","3.9","Neutral"
"I4676","C2311","R1030","2024-12-03","Phone","Engineering Lead","Leadership","4.5","Strong Hire"
"I4677","C4014","R1032","2024-03-23","Video Call","HR Director","Problem Solving","4.1","Neutral"
"I4678","C2856","R1118","2024-05-17","In Person","Marketing Manager","Teamwork","2.9","Hire"
"I4679","C2155","R1012","2024-05-24","Video Call","Recruiter","Adaptability","3.4","Strong Hire"
"I4680","C2587","R1094","2024-07-11","Video Call","Marketing Manager","Communication","2.7","Hire"
"I4681","C4889","R1105","2024-01-12","Phone","HR Director","Leadership","3.3","Neutral"
"I4682","C3110","R1007","2024-02-05","Phone","HR Director","Leadership","3","Neutral"
"I4683","C4159","R1011","2024-06-27","In Person","Ops Director","Communication","2.9","Hire"
"I4684","C4470","R1144","2024-02-13","Phone","Ops Director","Personality","4.3","Strong Hire"
"I4685","C3575","R1002","2024-05-07","Phone","HR Director","Technical Skills","3.2","Strong Hire"
"I4686","C3718","R1050","2024-04-23","In Person","Recruiter","Teamwork","4.1","Hire"
"I4687","C3930","R1053","2024-09-12","In Person","HR Director","Technical Skills","4.8","Neutral"
"I4688","C3874","R1070","2024-06-01","Video Call","HR Director","Personality","3.4","Neutral"
"I4689","C3355","R1048","2024-07-02","In Person","HR Director","Problem Solving","4","Neutral"
"I4690","C4956","R1094","2024-04-30","Phone","Recruiter","Leadership","3.9","Neutral"
"I4691","C2201","R1069","2024-12-01","In Person","HR Director","Communication","3","Strong Hire"
"I4692","C4130","R1058","2024-03-11","Video Call","Recruiter","Technical Skills","3.4","Strong Hire"
"I4693","C3730","R1111","2024-06-05","Phone","Marketing Manager","Teamwork","3.3","Strong Hire"
"I4694","C4076","R1093","2024-12-04","Video Call","HR Director","Leadership","3.9","Hire"
"I4695","C2556","R1148","2024-03-27","Video Call","HR Director","Communication","2.6","Neutral"
"I4696","C3412","R1002","2024-08-24","Phone","HR Director","Teamwork","3.8","Hire"
"I4697","C2457","R1069","2024-11-04","Phone","Ops Director","Problem Solving","3.8","Strong Hire"
"I4698","C3467","R1106","2024-06-01","Phone","Engineering Lead","Teamwork","3.3","Neutral"
"I4699","C3771","R1135","2024-03-27","Video Call","HR Director","Adaptability","2.6","Strong Hire"
"I4700","C3241","R1085","2024-09-14","Phone","Marketing Manager","Personality","3.7","Strong Hire"
"I4701","C4408","R1039","2024-08-19","Video Call","Ops Director","Adaptability","2.8","Neutral"
"I4702","C2178","R1004","2024-01-30","In Person","Marketing Manager","Communication","4.8","Hire"
"I4703","C4831","R1001","2024-05-18","Video Call","Marketing Manager","Teamwork","4.6","Neutral"
"I4704","C4871","R1003","2024-09-06","Video Call","HR Director","Leadership","3.1","Neutral"
"I4705","C4406","R1079","2024-06-25","In Person","Recruiter","Personality","3.7","Hire"
